# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../../07_annotation_final_assembly/final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "-s" "0" "-T" "8" "mapped.dedup.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.dedup.bam
OMCOBO_06803	contig_3	2344889	2345176	+	288	19
OMCOBO_06804	contig_3	2345173	2345544	+	372	38
OMCOBO_06805	contig_3	2345639	2346370	-	732	22
OMCOBO_06806	contig_3	2346478	2347782	-	1305	214
OMCOBO_06807	contig_3	2347775	2348926	-	1152	272
OMCOBO_06808	contig_3	2349142	2350335	+	1194	25
OMCOBO_06809	contig_3	2350615	2351061	+	447	62
OMCOBO_06810	contig_3	2351075	2351548	-	474	6
OMCOBO_06811	contig_3	2351966	2352274	-	309	2
OMCOBO_06812	contig_3	2352281	2352916	-	636	5
OMCOBO_06813	contig_3	2353687	2354103	+	417	33
OMCOBO_06814	contig_3	2354651	2354962	+	312	40
OMCOBO_06815	contig_3	2355113	2355409	-	297	87
OMCOBO_06816	contig_3	2355477	2355800	+	324	17
OMCOBO_06817	contig_3	2356681	2357439	+	759	8
OMCOBO_06818	contig_3	2357938	2358108	+	171	1
OMCOBO_06819	contig_3	2358051	2358182	-	132	6
OMCOBO_06820	contig_3	2358373	2360187	-	1815	90
OMCOBO_06821	contig_3	2360262	2360783	+	522	72
OMCOBO_06822	contig_3	2360969	2361385	-	417	13
OMCOBO_06823	contig_3	2361706	2362404	+	699	173
OMCOBO_06824	contig_3	2362516	2363025	+	510	177
OMCOBO_06825	contig_3	2363113	2365308	-	2196	1395
OMCOBO_06826	contig_3	2365305	2365967	-	663	352
OMCOBO_06827	contig_3	2366140	2366475	-	336	126
OMCOBO_06828	contig_3	2367478	2368374	+	897	2
OMCOBO_06829	contig_3	2368269	2368532	-	264	0
OMCOBO_06830	contig_3	2368558	2369727	+	1170	115
OMCOBO_06831	contig_3	2370351	2371763	-	1413	72
OMCOBO_06832	contig_3	2371757	2372782	-	1026	69
OMCOBO_06833	contig_3	2373157	2373873	-	717	12
OMCOBO_06834	contig_3	2374140	2374460	+	321	26
OMCOBO_06835	contig_3	2374599	2374784	+	186	178
OMCOBO_06836	contig_3	2375041	2375943	-	903	95
OMCOBO_06837	contig_3	2376562	2376981	+	420	23
OMCOBO_06838	contig_3	2376978	2377349	+	372	27
OMCOBO_06839	contig_3	2377373	2377573	+	201	8
OMCOBO_06840	contig_3	2377579	2378607	+	1029	13
OMCOBO_06841	contig_3	2378619	2378846	-	228	0
OMCOBO_06842	contig_3	2378858	2379109	-	252	2
OMCOBO_06843	contig_3	2379256	2379579	-	324	10
OMCOBO_06844	contig_3	2379558	2379923	-	366	19
OMCOBO_06845	contig_3	2379920	2380288	-	369	48
OMCOBO_06846	contig_3	2380716	2381102	+	387	53
OMCOBO_06847	contig_3	2381153	2381620	-	468	20
OMCOBO_06848	contig_3	2381677	2382822	-	1146	21
OMCOBO_06849	contig_3	2382911	2383216	-	306	5
OMCOBO_06850	contig_3	2383283	2383483	-	201	1
OMCOBO_06851	contig_3	2384006	2384320	+	315	15
OMCOBO_06852	contig_3	2384375	2385304	-	930	34
OMCOBO_06853	contig_3	2385854	2386156	+	303	22
OMCOBO_06854	contig_3	2386174	2386485	+	312	25
OMCOBO_06855	contig_3	2386478	2388199	+	1722	172
OMCOBO_06857	contig_3	2388233	2388907	+	675	25
OMCOBO_06858	contig_3	2388966	2389661	+	696	79
OMCOBO_06859	contig_3	2389658	2390479	+	822	198
OMCOBO_06860	contig_3	2390484	2390858	-	375	154
OMCOBO_06861	contig_3	2390993	2391388	-	396	79
OMCOBO_06862	contig_3	2391459	2392328	-	870	111
OMCOBO_06863	contig_3	2392338	2392721	-	384	93
OMCOBO_06864	contig_3	2393150	2394757	+	1608	329
OMCOBO_06865	contig_3	2395051	2395464	+	414	4
OMCOBO_06866	contig_3	2395495	2395653	-	159	3
OMCOBO_06867	contig_3	2395791	2396750	-	960	233
OMCOBO_06868	contig_3	2396868	2397908	-	1041	531
OMCOBO_06869	contig_3	2398077	2398805	-	729	303
OMCOBO_06870	contig_3	2398844	2400082	-	1239	736
OMCOBO_06871	contig_3	2400268	2400837	+	570	108
OMCOBO_06872	contig_3	2400855	2401559	-	705	290
OMCOBO_06873	contig_3	2401749	2402999	+	1251	68
OMCOBO_06874	contig_3	2403430	2404221	-	792	265
OMCOBO_06875	contig_3	2404447	2404794	+	348	1
OMCOBO_06876	contig_3	2404863	2405147	-	285	7
OMCOBO_06877	contig_3	2405692	2405907	-	216	2
OMCOBO_06878	contig_3	2405949	2406299	-	351	2
OMCOBO_06879	contig_3	2406701	2407261	-	561	54
OMCOBO_06880	contig_3	2407590	2408669	+	1080	889
OMCOBO_06881	contig_3	2408778	2409515	-	738	82
OMCOBO_06882	contig_3	2409767	2411179	+	1413	31
OMCOBO_06883	contig_3	2411302	2411811	+	510	1
OMCOBO_06884	contig_3	2412029	2412361	+	333	19
OMCOBO_06885	contig_3	2412891	2413064	-	174	18
OMCOBO_06886	contig_3	2413218	2414546	-	1329	2
OMCOBO_06887	contig_3	2414579	2415712	-	1134	1
OMCOBO_06888	contig_3	2415951	2416649	-	699	1
OMCOBO_06889	contig_3	2416646	2417830	-	1185	4
OMCOBO_06890	contig_3	2418082	2419863	+	1782	24
OMCOBO_06891	contig_3	2419993	2420832	+	840	61
OMCOBO_06892	contig_3	2420896	2421792	+	897	97
OMCOBO_06893	contig_3	2421859	2423124	-	1266	28
OMCOBO_06894	contig_3	2423128	2423220	-	93	0
OMCOBO_06895	contig_3	2423232	2423816	-	585	25
OMCOBO_06896	contig_3	2423844	2425100	-	1257	41
OMCOBO_06897	contig_3	2425328	2425498	+	171	2
OMCOBO_06898	contig_3	2425568	2427091	+	1524	20
OMCOBO_06899	contig_3	2427088	2427597	+	510	42
OMCOBO_06900	contig_3	2427651	2428415	-	765	22
OMCOBO_06901	contig_3	2428602	2429600	-	999	16
OMCOBO_06902	contig_3	2429810	2430475	+	666	105
OMCOBO_06903	contig_3	2430980	2433406	+	2427	187
OMCOBO_06904	contig_3	2434373	2435071	+	699	192
OMCOBO_06905	contig_3	2435229	2436308	+	1080	52
OMCOBO_06906	contig_3	2436375	2438156	+	1782	62
OMCOBO_06907	contig_3	2438153	2438701	+	549	3
OMCOBO_06908	contig_3	2438698	2439345	+	648	1
OMCOBO_06909	contig_3	2439342	2440037	+	696	1
OMCOBO_06910	contig_3	2440034	2441431	+	1398	6
OMCOBO_06911	contig_3	2441428	2442009	+	582	0
OMCOBO_06912	contig_3	2442003	2442104	+	102	0
OMCOBO_06913	contig_3	2442254	2442634	+	381	1
OMCOBO_06914	contig_3	2442639	2443397	+	759	1
OMCOBO_06915	contig_3	2443394	2445898	+	2505	1
OMCOBO_06916	contig_3	2445942	2446241	+	300	0
OMCOBO_06917	contig_3	2446238	2447362	+	1125	5
OMCOBO_06918	contig_3	2447355	2448461	+	1107	4
OMCOBO_06919	contig_3	2448566	2449636	+	1071	2
OMCOBO_06920	contig_3	2449720	2450889	+	1170	3
OMCOBO_06921	contig_3	2451293	2452051	+	759	11
OMCOBO_06922	contig_3	2452107	2452457	-	351	17
OMCOBO_06923	contig_3	2452608	2454107	-	1500	23
OMCOBO_06924	contig_3	2454180	2454920	+	741	23
OMCOBO_06925	contig_3	2455023	2456324	-	1302	7
OMCOBO_06926	contig_3	2456521	2456754	+	234	0
OMCOBO_06927	contig_3	2456839	2458242	-	1404	2
OMCOBO_06928	contig_3	2458319	2459122	+	804	1
OMCOBO_06929	contig_3	2459230	2460861	+	1632	108
OMCOBO_06930	contig_3	2460922	2461755	+	834	4
OMCOBO_06931	contig_3	2461810	2462793	+	984	2
OMCOBO_06932	contig_3	2462807	2463874	-	1068	0
OMCOBO_06933	contig_3	2463982	2464995	+	1014	5
OMCOBO_06934	contig_3	2465178	2465498	+	321	11
OMCOBO_06935	contig_3	2465592	2467136	-	1545	698
OMCOBO_06936	contig_3	2467506	2469599	+	2094	63
OMCOBO_06937	contig_3	2469908	2471353	+	1446	57
OMCOBO_06938	contig_3	2471370	2471711	-	342	4
OMCOBO_06939	contig_3	2472041	2474764	+	2724	118
OMCOBO_06940	contig_3	2474908	2475717	+	810	14
OMCOBO_06941	contig_3	2475812	2477089	+	1278	5
OMCOBO_06942	contig_3	2477099	2478190	+	1092	25
OMCOBO_06943	contig_3	2478187	2479584	+	1398	53
OMCOBO_06944	contig_3	2479718	2479927	+	210	22
OMCOBO_06945	contig_3	2480052	2480546	-	495	33
OMCOBO_06946	contig_3	2480599	2481255	+	657	4
OMCOBO_06947	contig_3	2481252	2481632	+	381	22
OMCOBO_06948	contig_3	2481993	2482502	-	510	36
OMCOBO_06949	contig_3	2482927	2483283	+	357	33
OMCOBO_06950	contig_3	2483982	2484557	-	576	14
OMCOBO_06951	contig_3	2484760	2485098	-	339	10
OMCOBO_06952	contig_3	2485743	2486144	+	402	301
OMCOBO_06953	contig_3	2486256	2486969	+	714	253
OMCOBO_06954	contig_3	2486972	2488210	+	1239	398
OMCOBO_06955	contig_3	2488462	2488806	+	345	61
OMCOBO_06956	contig_3	2489209	2489505	+	297	39
OMCOBO_06957	contig_3	2489566	2491017	+	1452	299
OMCOBO_06958	contig_3	2491017	2491670	+	654	224
OMCOBO_06959	contig_3	2491880	2492455	+	576	255
OMCOBO_06960	contig_3	2492749	2494299	-	1551	957
OMCOBO_06961	contig_3	2494342	2495049	-	708	123
OMCOBO_06962	contig_3	2495057	2495839	-	783	251
OMCOBO_06963	contig_3	2496460	2496939	-	480	45
OMCOBO_06964	contig_3	2497734	2498084	-	351	145
OMCOBO_06965	contig_3	2498122	2498520	-	399	127
OMCOBO_06966	contig_3	2499251	2499463	-	213	0
OMCOBO_06967	contig_3	2499582	2500172	-	591	25
OMCOBO_06968	contig_3	2500776	2501837	+	1062	236
OMCOBO_06969	contig_3	2501949	2503304	+	1356	19
OMCOBO_06970	contig_3	2503316	2504722	-	1407	28
OMCOBO_06971	contig_3	2504966	2506168	-	1203	8
OMCOBO_06972	contig_3	2506270	2508045	-	1776	179
OMCOBO_06973	contig_3	2508383	2508676	-	294	5
OMCOBO_06974	contig_3	2508817	2509815	-	999	1
OMCOBO_06975	contig_3	2509812	2510564	-	753	3
OMCOBO_06976	contig_3	2510561	2511688	-	1128	10
OMCOBO_06977	contig_3	2511782	2512471	+	690	65
OMCOBO_06978	contig_3	2512363	2512971	-	609	2
OMCOBO_06979	contig_3	2513129	2514775	+	1647	12
OMCOBO_06980	contig_3	2514772	2515842	+	1071	7
OMCOBO_06981	contig_3	2515927	2516910	-	984	4
OMCOBO_06982	contig_3	2516972	2518144	-	1173	9
OMCOBO_06983	contig_3	2518144	2518995	-	852	11
OMCOBO_06984	contig_3	2519043	2520227	+	1185	7
OMCOBO_06985	contig_3	2520224	2521006	+	783	1
OMCOBO_06986	contig_3	2520999	2521583	+	585	2
OMCOBO_06987	contig_3	2521620	2522777	+	1158	28
OMCOBO_06988	contig_3	2522824	2523753	-	930	1
OMCOBO_06989	contig_3	2523831	2524928	-	1098	0
OMCOBO_06990	contig_3	2524925	2525653	-	729	2
OMCOBO_06991	contig_3	2525650	2526489	-	840	2
OMCOBO_06992	contig_3	2526486	2527265	-	780	2
OMCOBO_06993	contig_3	2527346	2528134	+	789	0
OMCOBO_06994	contig_3	2528136	2529044	+	909	7
OMCOBO_06995	contig_3	2529914	2530696	+	783	2
OMCOBO_06996	contig_3	2530784	2531686	+	903	9
OMCOBO_06997	contig_3	2531683	2532708	+	1026	3
OMCOBO_06998	contig_3	2532722	2533858	+	1137	12
OMCOBO_06999	contig_3	2533855	2534139	+	285	0
OMCOBO_07000	contig_3	2534132	2535181	+	1050	3
OMCOBO_07001	contig_3	2535272	2536147	-	876	1
OMCOBO_07002	contig_3	2536364	2537533	+	1170	3
OMCOBO_07003	contig_3	2537530	2538393	+	864	3
OMCOBO_07004	contig_3	2538421	2539317	+	897	6
OMCOBO_07005	contig_3	2539305	2539793	+	489	0
OMCOBO_07006	contig_3	2539790	2540698	+	909	6
OMCOBO_07007	contig_3	2540725	2542386	+	1662	12
OMCOBO_07008	contig_3	2543092	2543595	-	504	78
OMCOBO_07009	contig_3	2543654	2543884	-	231	0
OMCOBO_07010	contig_3	2544045	2544977	+	933	8
OMCOBO_07011	contig_3	2545239	2546087	+	849	59
OMCOBO_07012	contig_3	2546146	2547168	-	1023	19
OMCOBO_07013	contig_3	2547165	2548517	-	1353	0
OMCOBO_07014	contig_3	2548523	2549416	-	894	14
OMCOBO_07015	contig_3	2549547	2550488	-	942	48
OMCOBO_07016	contig_3	2550595	2551758	-	1164	98
OMCOBO_07017	contig_3	2551891	2553309	+	1419	66
OMCOBO_07018	contig_3	2553320	2555755	-	2436	52
OMCOBO_07019	contig_3	2555852	2556625	-	774	0
OMCOBO_07020	contig_3	2556681	2558786	-	2106	2
OMCOBO_07021	contig_3	2558865	2560121	-	1257	0
OMCOBO_07022	contig_3	2560157	2561395	-	1239	1
OMCOBO_07023	contig_3	2561392	2563020	-	1629	4
OMCOBO_07024	contig_3	2563301	2564572	+	1272	0
OMCOBO_07025	contig_3	2564725	2567151	+	2427	2
OMCOBO_07026	contig_3	2567196	2568875	+	1680	5
OMCOBO_07027	contig_3	2568872	2570212	+	1341	1
OMCOBO_07028	contig_3	2570209	2571480	+	1272	0
OMCOBO_07029	contig_3	2571574	2572287	+	714	4
OMCOBO_07030	contig_3	2572308	2573441	+	1134	2
OMCOBO_07031	contig_3	2573468	2573722	+	255	2
OMCOBO_07032	contig_3	2573719	2574879	+	1161	3
OMCOBO_07033	contig_3	2574872	2576041	+	1170	3
OMCOBO_07034	contig_3	2576038	2576694	+	657	2
OMCOBO_07035	contig_3	2576691	2578235	+	1545	3
OMCOBO_07036	contig_3	2578376	2579326	+	951	196
OMCOBO_07037	contig_3	2579549	2580985	+	1437	199
OMCOBO_07038	contig_3	2581040	2581441	-	402	13
OMCOBO_07039	contig_3	2581654	2583111	+	1458	269
OMCOBO_07040	contig_3	2583116	2583523	+	408	61
OMCOBO_07041	contig_3	2583510	2584331	-	822	32
OMCOBO_07042	contig_3	2584693	2584959	+	267	285
OMCOBO_07043	contig_3	2585094	2585687	+	594	606
OMCOBO_07044	contig_3	2585796	2586611	-	816	341
OMCOBO_07045	contig_3	2586768	2587034	+	267	114
OMCOBO_07046	contig_3	2587175	2587519	-	345	50
OMCOBO_07047	contig_3	2587677	2589206	+	1530	51
OMCOBO_07048	contig_3	2589299	2590687	+	1389	602
OMCOBO_07049	contig_3	2590734	2593439	-	2706	106
OMCOBO_07050	contig_3	2593432	2593797	-	366	37
OMCOBO_07051	contig_3	2593992	2595539	+	1548	3
OMCOBO_07052	contig_3	2595709	2596899	+	1191	1
OMCOBO_07053	contig_3	2596909	2598021	-	1113	42
OMCOBO_07054	contig_3	2598196	2599062	-	867	163
OMCOBO_07055	contig_3	2599062	2600372	-	1311	553
OMCOBO_07056	contig_3	2600453	2600836	+	384	3
OMCOBO_07057	contig_3	2600870	2601064	-	195	3
OMCOBO_07058	contig_3	2601114	2602313	-	1200	67
OMCOBO_07059	contig_3	2602571	2604061	+	1491	66
OMCOBO_07060	contig_3	2604058	2605401	+	1344	119
OMCOBO_07061	contig_3	2605407	2606624	+	1218	63
OMCOBO_07062	contig_3	2606749	2607540	+	792	27
OMCOBO_07063	contig_3	2607547	2608398	-	852	32
OMCOBO_07064	contig_3	2608719	2609924	+	1206	2
OMCOBO_07065	contig_3	2609921	2611234	+	1314	8
OMCOBO_07066	contig_3	2611456	2613300	+	1845	79
OMCOBO_07067	contig_3	2613315	2613992	-	678	10
OMCOBO_07068	contig_3	2614118	2614885	+	768	19
OMCOBO_07069	contig_3	2614937	2615998	-	1062	33
OMCOBO_07070	contig_3	2616088	2616654	-	567	27
OMCOBO_07071	contig_3	2616797	2617789	-	993	47
OMCOBO_07072	contig_3	2617828	2618571	-	744	5
OMCOBO_07073	contig_3	2618544	2619437	-	894	4
OMCOBO_07074	contig_3	2619876	2620355	-	480	20
OMCOBO_07075	contig_3	2620460	2621326	+	867	113
OMCOBO_07076	contig_3	2621351	2621554	+	204	32
OMCOBO_07077	contig_3	2621551	2621799	+	249	73
OMCOBO_07078	contig_3	2621936	2622520	-	585	555
OMCOBO_07079	contig_3	2622914	2623528	-	615	6
OMCOBO_07080	contig_3	2623675	2624664	+	990	178
OMCOBO_07081	contig_3	2624749	2626176	-	1428	233
OMCOBO_07082	contig_3	2626368	2627945	+	1578	192
OMCOBO_07083	contig_3	2627942	2629321	+	1380	81
OMCOBO_07084	contig_3	2629443	2630360	+	918	103
OMCOBO_07085	contig_3	2630520	2630870	+	351	188
OMCOBO_07086	contig_3	2631037	2632026	-	990	65
OMCOBO_07087	contig_3	2632132	2632767	+	636	71
OMCOBO_07088	contig_3	2632850	2633323	-	474	85
OMCOBO_07089	contig_3	2633517	2634221	+	705	876
OMCOBO_07090	contig_3	2634316	2635857	-	1542	2023
OMCOBO_07091	contig_3	2635939	2637375	-	1437	1305
OMCOBO_07092	contig_3	2637587	2638645	+	1059	700
OMCOBO_07093	contig_3	2638647	2639780	+	1134	540
OMCOBO_07094	contig_3	2639777	2640676	+	900	247
OMCOBO_07095	contig_3	2640694	2641473	-	780	128
OMCOBO_07096	contig_3	2641624	2644623	-	3000	147
OMCOBO_07097	contig_3	2645269	2645652	-	384	2
OMCOBO_07098	contig_3	2645845	2646231	-	387	6
OMCOBO_07099	contig_3	2646247	2646519	+	273	9
OMCOBO_07100	contig_3	2646706	2649324	+	2619	1750
OMCOBO_07101	contig_3	2649391	2649519	+	129	272
OMCOBO_07102	contig_3	2649592	2651382	+	1791	393
OMCOBO_07103	contig_3	2651379	2653139	+	1761	239
OMCOBO_07104	contig_3	2653164	2653751	-	588	96
OMCOBO_07105	contig_3	2654256	2654531	+	276	16
OMCOBO_07106	contig_3	2654799	2655062	+	264	77
OMCOBO_07107	contig_3	2655108	2655824	+	717	74
OMCOBO_07108	contig_3	2655873	2656643	-	771	40
OMCOBO_07109	contig_3	2656853	2657725	+	873	1
OMCOBO_07110	contig_3	2657729	2659903	+	2175	15
OMCOBO_07111	contig_3	2659939	2662029	+	2091	17
OMCOBO_07112	contig_3	2662276	2663127	-	852	8
OMCOBO_07113	contig_3	2663207	2663701	+	495	43
OMCOBO_07114	contig_3	2663739	2664101	+	363	20
OMCOBO_07115	contig_3	2664368	2665069	+	702	286
OMCOBO_07116	contig_3	2665159	2666043	-	885	128
OMCOBO_07117	contig_3	2666157	2666657	-	501	11
OMCOBO_07118	contig_3	2666667	2668073	-	1407	6
OMCOBO_07119	contig_3	2668645	2668986	-	342	34
OMCOBO_07120	contig_3	2669309	2669629	-	321	75
OMCOBO_07121	contig_3	2669847	2671793	-	1947	834
OMCOBO_07122	contig_3	2671918	2673360	-	1443	89
OMCOBO_07123	contig_3	2673357	2674652	-	1296	49
OMCOBO_07124	contig_3	2674649	2675431	-	783	35
OMCOBO_07125	contig_3	2675428	2676327	-	900	49
OMCOBO_07126	contig_3	2676329	2676844	-	516	46
OMCOBO_07127	contig_3	2677559	2677828	+	270	9
OMCOBO_07128	contig_3	2677825	2679210	+	1386	68
OMCOBO_07129	contig_3	2679207	2679755	+	549	13
OMCOBO_07130	contig_3	2679763	2680146	+	384	21
OMCOBO_07131	contig_3	2680140	2681249	+	1110	13
OMCOBO_07132	contig_3	2681246	2681764	+	519	2
OMCOBO_07133	contig_3	2681722	2683119	+	1398	10
OMCOBO_07134	contig_3	2683116	2683928	+	813	9
OMCOBO_07135	contig_3	2683965	2685263	-	1299	69
OMCOBO_07136	contig_3	2685396	2686046	-	651	15
OMCOBO_07137	contig_3	2686176	2687795	-	1620	86
OMCOBO_07138	contig_3	2687949	2688620	+	672	29
OMCOBO_07139	contig_3	2688652	2689794	-	1143	159
OMCOBO_07140	contig_3	2690090	2690716	-	627	70
OMCOBO_07141	contig_3	2690844	2692295	+	1452	20
OMCOBO_07142	contig_3	2692413	2693369	+	957	14
OMCOBO_07143	contig_3	2693366	2693626	+	261	2
OMCOBO_07144	contig_3	2694188	2695957	+	1770	4
OMCOBO_07145	contig_3	2696300	2697028	+	729	4
OMCOBO_07146	contig_3	2697021	2697770	+	750	12
OMCOBO_07147	contig_3	2697796	2698503	-	708	18
OMCOBO_07148	contig_3	2698691	2700103	+	1413	21
OMCOBO_07149	contig_3	2700230	2701117	-	888	20
OMCOBO_07150	contig_3	2701142	2701516	+	375	41
OMCOBO_07151	contig_3	2702029	2702622	-	594	7
OMCOBO_07152	contig_3	2702786	2703169	-	384	3
OMCOBO_07153	contig_3	2703338	2703949	-	612	59
OMCOBO_07154	contig_3	2704121	2705590	+	1470	4
OMCOBO_07155	contig_3	2705697	2706428	+	732	7
OMCOBO_07156	contig_3	2706555	2707499	+	945	157
OMCOBO_07157	contig_3	2707539	2707922	-	384	162
OMCOBO_07158	contig_3	2708127	2708534	-	408	143
OMCOBO_07159	contig_3	2708872	2709513	-	642	6
OMCOBO_07160	contig_3	2709608	2710423	-	816	26
OMCOBO_07161	contig_3	2710846	2711598	+	753	33
OMCOBO_07162	contig_3	2711671	2712606	-	936	16
OMCOBO_07163	contig_3	2712737	2713360	+	624	34
OMCOBO_07164	contig_3	2713634	2714371	+	738	23
OMCOBO_07165	contig_3	2714406	2715857	-	1452	1038
OMCOBO_07167	contig_3	2716734	2720240	-	3507	369
OMCOBO_07168	contig_3	2720237	2721220	-	984	1
OMCOBO_07169	contig_3	2721402	2722616	-	1215	6
OMCOBO_07170	contig_3	2722734	2723585	-	852	1
OMCOBO_07171	contig_3	2723991	2724731	+	741	9
OMCOBO_07172	contig_3	2724728	2725399	+	672	6
OMCOBO_07173	contig_3	2725478	2726128	-	651	47
OMCOBO_07174	contig_3	2726125	2727705	-	1581	111
OMCOBO_07175	contig_3	2727981	2729384	+	1404	12
OMCOBO_07176	contig_3	2729381	2730481	+	1101	12
OMCOBO_07177	contig_3	2730501	2731484	+	984	10
OMCOBO_07178	contig_3	2731558	2731968	+	411	1
OMCOBO_07179	contig_3	2732300	2732782	+	483	5
OMCOBO_07180	contig_3	2732772	2733356	-	585	76
OMCOBO_07181	contig_3	2733515	2734363	+	849	45
OMCOBO_07182	contig_3	2734454	2735887	+	1434	38
OMCOBO_07183	contig_3	2735945	2736688	+	744	19
OMCOBO_07184	contig_3	2736781	2737320	-	540	23
OMCOBO_07185	contig_3	2737333	2738220	-	888	43
OMCOBO_07186	contig_3	2738217	2739059	-	843	42
OMCOBO_07187	contig_3	2739371	2740765	+	1395	17
OMCOBO_07188	contig_3	2740762	2741541	+	780	5
OMCOBO_07189	contig_3	2741601	2742185	+	585	5
OMCOBO_07190	contig_3	2742286	2743197	-	912	39
OMCOBO_07191	contig_3	2743502	2745169	+	1668	29
OMCOBO_07192	contig_3	2745230	2745628	+	399	29
OMCOBO_07193	contig_3	2745647	2746225	-	579	68
OMCOBO_07194	contig_3	2746476	2746988	-	513	24
OMCOBO_07195	contig_3	2747102	2747635	-	534	21
OMCOBO_07196	contig_3	2748168	2750549	-	2382	84
OMCOBO_07197	contig_3	2750708	2751769	+	1062	0
OMCOBO_07198	contig_3	2751766	2752482	+	717	5
OMCOBO_07199	contig_3	2752616	2753371	+	756	410
OMCOBO_07200	contig_3	2753472	2754653	-	1182	1409
OMCOBO_07201	contig_3	2754762	2756051	-	1290	318
OMCOBO_07202	contig_3	2756122	2758365	-	2244	437
OMCOBO_07203	contig_3	2758989	2759348	+	360	17
OMCOBO_07204	contig_3	2759527	2760501	-	975	10
OMCOBO_07205	contig_3	2760692	2761330	+	639	9
OMCOBO_07206	contig_3	2761346	2762410	-	1065	3
OMCOBO_07207	contig_3	2762414	2763598	-	1185	10
OMCOBO_07208	contig_3	2764209	2764712	+	504	8
OMCOBO_07209	contig_3	2764879	2765112	+	234	9
OMCOBO_07210	contig_3	2765320	2765535	-	216	8
OMCOBO_07211	contig_3	2765550	2766101	-	552	37
OMCOBO_07212	contig_3	2766686	2767000	+	315	0
OMCOBO_07213	contig_3	2766980	2767618	-	639	0
OMCOBO_07214	contig_3	2767884	2768408	+	525	8
OMCOBO_07215	contig_3	2768897	2769637	+	741	5
OMCOBO_07216	contig_3	2769833	2770510	+	678	1
OMCOBO_07217	contig_3	2770560	2771399	-	840	8
OMCOBO_07218	contig_3	2771806	2772033	+	228	0
OMCOBO_07219	contig_3	2772030	2773421	+	1392	4
OMCOBO_07220	contig_3	2773435	2774655	+	1221	3
OMCOBO_07221	contig_3	2775070	2775585	+	516	37
OMCOBO_07222	contig_3	2776130	2776843	+	714	15
OMCOBO_07223	contig_3	2776874	2777542	-	669	9
OMCOBO_07224	contig_3	2778021	2778731	-	711	27
OMCOBO_07225	contig_3	2779310	2779612	-	303	6
OMCOBO_07226	contig_3	2779881	2781788	-	1908	239
OMCOBO_07227	contig_3	2781981	2782700	+	720	50
OMCOBO_07228	contig_3	2782998	2783753	+	756	13
OMCOBO_07229	contig_3	2783927	2784982	-	1056	21
OMCOBO_07230	contig_3	2784979	2786145	-	1167	17
OMCOBO_07231	contig_3	2786235	2787062	-	828	17
OMCOBO_07232	contig_3	2787179	2788360	-	1182	12
OMCOBO_07233	contig_3	2788470	2789420	+	951	12
OMCOBO_07234	contig_3	2789463	2789924	+	462	34
OMCOBO_07235	contig_3	2790355	2790930	+	576	22
OMCOBO_07236	contig_3	2791290	2792300	+	1011	13
OMCOBO_07237	contig_3	2792393	2792758	-	366	32
OMCOBO_07238	contig_3	2793076	2794533	-	1458	1504
OMCOBO_07239	contig_3	2794675	2795181	-	507	285
OMCOBO_07240	contig_3	2795736	2796170	-	435	53
OMCOBO_07241	contig_3	2796459	2798642	+	2184	409
OMCOBO_07242	contig_3	2798778	2800052	+	1275	251
OMCOBO_07243	contig_3	2800084	2801475	-	1392	69
OMCOBO_07244	contig_3	2801638	2802096	-	459	3
OMCOBO_07245	contig_3	2802547	2803425	+	879	134
OMCOBO_07246	contig_3	2803438	2804730	-	1293	17
OMCOBO_07247	contig_3	2804996	2806075	+	1080	58
OMCOBO_07248	contig_3	2806173	2807798	+	1626	150
OMCOBO_07249	contig_3	2807798	2808385	+	588	53
OMCOBO_07250	contig_3	2808503	2808991	-	489	7
OMCOBO_07251	contig_3	2809059	2809466	-	408	12
OMCOBO_07252	contig_3	2809721	2810305	+	585	252
OMCOBO_07253	contig_3	2810346	2810621	+	276	116
OMCOBO_07254	contig_3	2810767	2811765	+	999	190
OMCOBO_07255	contig_3	2811895	2812584	-	690	87
OMCOBO_07256	contig_3	2813156	2814037	+	882	48
OMCOBO_07257	contig_3	2814376	2815512	+	1137	41
OMCOBO_07258	contig_3	2815570	2816790	-	1221	10
OMCOBO_07259	contig_3	2817165	2817806	+	642	11
OMCOBO_07260	contig_3	2817897	2819495	-	1599	16
OMCOBO_07261	contig_3	2819682	2820365	-	684	34
OMCOBO_07262	contig_3	2820400	2820732	-	333	16
OMCOBO_07263	contig_3	2820867	2821829	+	963	41
OMCOBO_07264	contig_3	2821861	2822568	-	708	13
OMCOBO_07265	contig_3	2822565	2823836	-	1272	16
OMCOBO_07266	contig_3	2824042	2825592	+	1551	9
OMCOBO_07267	contig_3	2825615	2826268	-	654	7
OMCOBO_07268	contig_3	2826265	2828133	-	1869	216
OMCOBO_07269	contig_3	2828298	2829068	+	771	0
OMCOBO_07270	contig_3	2829166	2829927	+	762	5
OMCOBO_07271	contig_3	2829976	2830173	+	198	8
OMCOBO_07272	contig_3	2830302	2830625	-	324	42
OMCOBO_07273	contig_3	2830826	2832538	+	1713	71
OMCOBO_07274	contig_3	2832685	2833656	+	972	64
OMCOBO_07275	contig_3	2833724	2834377	+	654	81
