# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_05964	contig_3	1408742	1410007	+	1266	3300
OMCOBO_05965	contig_3	1410090	1410728	+	639	2367
OMCOBO_05966	contig_3	1410759	1411538	+	780	3369
OMCOBO_05967	contig_3	1411668	1412108	+	441	538
OMCOBO_05968	contig_3	1412157	1412612	-	456	560
OMCOBO_05969	contig_3	1412702	1414309	-	1608	53
OMCOBO_05970	contig_3	1414572	1415402	+	831	104
OMCOBO_05971	contig_3	1415451	1416269	-	819	174
OMCOBO_05972	contig_3	1416400	1417740	+	1341	26
OMCOBO_05973	contig_3	1417831	1418865	-	1035	84
OMCOBO_05974	contig_3	1419050	1419979	+	930	154
OMCOBO_05975	contig_3	1420104	1421084	-	981	87
OMCOBO_05976	contig_3	1421147	1423375	-	2229	4
OMCOBO_05977	contig_3	1423624	1424724	-	1101	626
OMCOBO_05978	contig_3	1424775	1425518	-	744	1
OMCOBO_05979	contig_3	1425761	1427596	+	1836	1723
OMCOBO_05980	contig_3	1427780	1429300	+	1521	1227
OMCOBO_05981	contig_3	1429281	1429835	-	555	2850
OMCOBO_05982	contig_3	1429873	1431348	-	1476	1475
OMCOBO_05983	contig_3	1431345	1431812	-	468	514
OMCOBO_05984	contig_3	1432026	1432868	+	843	6183
OMCOBO_05985	contig_3	1432865	1434178	+	1314	6937
OMCOBO_05986	contig_3	1434339	1434815	+	477	179
OMCOBO_05987	contig_3	1435103	1435936	-	834	699
OMCOBO_05988	contig_3	1436052	1436936	-	885	473
OMCOBO_05989	contig_3	1437271	1438677	+	1407	6132
OMCOBO_05990	contig_3	1438740	1439738	+	999	6093
OMCOBO_05991	contig_3	1439983	1442109	-	2127	23713
OMCOBO_05992	contig_3	1442118	1442531	-	414	4289
OMCOBO_05993	contig_3	1442797	1443066	+	270	678
OMCOBO_05994	contig_3	1443059	1443685	+	627	9614
OMCOBO_05995	contig_3	1444013	1445080	-	1068	3828
OMCOBO_05996	contig_3	1445259	1446005	-	747	1112
OMCOBO_05997	contig_3	1446065	1446271	-	207	0
OMCOBO_05998	contig_3	1446346	1448205	+	1860	831
OMCOBO_05999	contig_3	1448396	1449340	+	945	12095
OMCOBO_06000	contig_3	1449390	1450802	+	1413	14317
OMCOBO_06001	contig_3	1450891	1451421	+	531	359
OMCOBO_06002	contig_3	1451618	1453090	+	1473	467
OMCOBO_06003	contig_3	1453099	1453644	+	546	738
OMCOBO_06004	contig_3	1453828	1454487	-	660	151
OMCOBO_06005	contig_3	1454599	1455234	+	636	189
OMCOBO_06006	contig_3	1455501	1456316	-	816	1521
OMCOBO_06007	contig_3	1456633	1457130	-	498	1462
OMCOBO_06008	contig_3	1457293	1458450	+	1158	762
OMCOBO_06009	contig_3	1458645	1459499	-	855	27762
OMCOBO_06010	contig_3	1459492	1460139	-	648	25725
OMCOBO_06011	contig_3	1460310	1461515	-	1206	36540
OMCOBO_06012	contig_3	1461520	1462044	-	525	22497
OMCOBO_06013	contig_3	1462050	1463015	-	966	38731
OMCOBO_06014	contig_3	1463012	1465024	-	2013	49875
OMCOBO_06015	contig_3	1465038	1466414	-	1377	46329
OMCOBO_06016	contig_3	1467160	1467981	-	822	3454
OMCOBO_06017	contig_3	1468109	1469953	-	1845	13985
OMCOBO_06018	contig_3	1470391	1471026	+	636	274
OMCOBO_06019	contig_3	1471093	1471740	-	648	105
OMCOBO_06020	contig_3	1471883	1472731	+	849	161
OMCOBO_06021	contig_3	1472814	1473182	+	369	72
OMCOBO_06022	contig_3	1473220	1474239	-	1020	400
OMCOBO_06023	contig_3	1474413	1474856	+	444	4571
OMCOBO_06024	contig_3	1475108	1477582	+	2475	877
OMCOBO_06025	contig_3	1477667	1478404	-	738	1894
OMCOBO_06026	contig_3	1478529	1479461	-	933	1222
OMCOBO_06027	contig_3	1479888	1481570	-	1683	13722
OMCOBO_06028	contig_3	1482209	1482715	+	507	874
OMCOBO_06029	contig_3	1483051	1483899	+	849	956
OMCOBO_06030	contig_3	1483892	1485268	+	1377	3976
OMCOBO_06031	contig_3	1485752	1487584	+	1833	6635
OMCOBO_06032	contig_3	1487728	1487922	-	195	891
OMCOBO_06033	contig_3	1487971	1489158	-	1188	17728
OMCOBO_06034	contig_3	1489350	1490033	-	684	4439
OMCOBO_06035	contig_3	1489973	1490818	-	846	44
OMCOBO_06036	contig_3	1491049	1492503	+	1455	911
OMCOBO_06037	contig_3	1492670	1493311	+	642	1773
OMCOBO_06038	contig_3	1493308	1493712	+	405	1855
OMCOBO_06039	contig_3	1493758	1494093	-	336	664
OMCOBO_06040	contig_3	1494234	1495139	+	906	8363
OMCOBO_06041	contig_3	1495248	1497284	+	2037	5587
OMCOBO_06042	contig_3	1497414	1498334	+	921	3432
OMCOBO_06043	contig_3	1498446	1498799	-	354	2231
OMCOBO_06044	contig_3	1498913	1499728	-	816	3147
OMCOBO_06045	contig_3	1500152	1501639	-	1488	728
OMCOBO_06046	contig_3	1501944	1502387	+	444	203
OMCOBO_06047	contig_3	1502811	1504124	+	1314	295
OMCOBO_06048	contig_3	1504456	1505643	+	1188	1257
OMCOBO_06049	contig_3	1505759	1506463	-	705	272
OMCOBO_06050	contig_3	1506460	1507311	-	852	655
OMCOBO_06051	contig_3	1507613	1509721	+	2109	1002
OMCOBO_06052	contig_3	1510028	1511413	+	1386	2665
OMCOBO_06053	contig_3	1511674	1512075	+	402	273
OMCOBO_06054	contig_3	1512083	1512925	-	843	3537
OMCOBO_06055	contig_3	1513075	1513386	+	312	439
OMCOBO_06056	contig_3	1513398	1514318	-	921	903
OMCOBO_06057	contig_3	1514511	1515605	-	1095	896
OMCOBO_06058	contig_3	1515737	1516723	+	987	816
OMCOBO_06059	contig_3	1516808	1517881	-	1074	885
OMCOBO_06060	contig_3	1517989	1518708	+	720	480
OMCOBO_06061	contig_3	1518891	1519172	+	282	30
OMCOBO_06062	contig_3	1519294	1520079	-	786	4482
OMCOBO_06063	contig_3	1520312	1521190	-	879	6875
OMCOBO_06064	contig_3	1521259	1523085	-	1827	1904
OMCOBO_06065	contig_3	1523381	1524244	-	864	313
OMCOBO_06066	contig_3	1524450	1525592	+	1143	22099
OMCOBO_06067	contig_3	1525478	1527415	-	1938	2380
OMCOBO_06068	contig_3	1527652	1528593	-	942	27
OMCOBO_06069	contig_3	1528681	1529193	+	513	116
OMCOBO_06070	contig_3	1529231	1530118	-	888	763
OMCOBO_06071	contig_3	1530296	1530979	+	684	1043
OMCOBO_06072	contig_3	1531148	1531513	+	366	1872
OMCOBO_06073	contig_3	1531644	1531916	-	273	1603
OMCOBO_06074	contig_3	1532103	1533506	-	1404	3292
OMCOBO_06075	contig_3	1533583	1535718	-	2136	3159
OMCOBO_06076	contig_3	1535718	1536947	-	1230	3605
OMCOBO_06077	contig_3	1536960	1538678	-	1719	4815
OMCOBO_06078	contig_3	1539098	1540681	+	1584	152
OMCOBO_06080	contig_3	1542779	1543030	-	252	39
OMCOBO_06081	contig_3	1543011	1543970	-	960	393
OMCOBO_06082	contig_3	1543987	1544643	-	657	82
OMCOBO_06083	contig_3	1545390	1546193	+	804	0
OMCOBO_06084	contig_3	1546545	1546925	+	381	5
OMCOBO_06085	contig_3	1547252	1548922	+	1671	60
OMCOBO_06086	contig_3	1548928	1549875	+	948	216
OMCOBO_06087	contig_3	1549923	1551737	+	1815	169
OMCOBO_06088	contig_3	1551734	1554136	+	2403	498
OMCOBO_06089	contig_3	1554174	1555166	+	993	12
OMCOBO_06090	contig_3	1555163	1556104	+	942	33
OMCOBO_06091	contig_3	1556101	1556976	+	876	12
OMCOBO_06092	contig_3	1557308	1558246	+	939	92
OMCOBO_06093	contig_3	1558655	1559131	+	477	3790
OMCOBO_06094	contig_3	1559317	1559982	-	666	7656
OMCOBO_06095	contig_3	1560081	1563389	-	3309	18676
OMCOBO_06096	contig_3	1563386	1563838	-	453	3959
OMCOBO_06097	contig_3	1563968	1564279	-	312	1665
OMCOBO_06098	contig_3	1564330	1564662	-	333	12474
OMCOBO_06099	contig_3	1564855	1566273	-	1419	2970
OMCOBO_06100	contig_3	1566362	1570339	-	3978	8163
OMCOBO_06101	contig_3	1570406	1571650	-	1245	2906
OMCOBO_06102	contig_3	1571712	1572419	-	708	1420
OMCOBO_06103	contig_3	1573238	1573516	-	279	198
OMCOBO_06104	contig_3	1573758	1574126	-	369	15
OMCOBO_06105	contig_3	1574123	1574728	-	606	177
OMCOBO_06106	contig_3	1574870	1575322	-	453	6
OMCOBO_06107	contig_3	1575596	1577416	-	1821	119
OMCOBO_06108	contig_3	1577508	1578227	-	720	5
OMCOBO_06109	contig_3	1579674	1582451	-	2778	228
OMCOBO_06110	contig_3	1582491	1582940	-	450	106
OMCOBO_06111	contig_3	1582937	1583371	-	435	40
OMCOBO_06112	contig_3	1583368	1583775	-	408	153
OMCOBO_06113	contig_3	1583778	1583972	-	195	9
OMCOBO_06114	contig_3	1584013	1584759	-	747	159
OMCOBO_06115	contig_3	1584909	1585820	-	912	458
OMCOBO_06116	contig_3	1585817	1587172	-	1356	214
OMCOBO_06117	contig_3	1587157	1587930	-	774	31
OMCOBO_06118	contig_3	1588455	1589384	+	930	425
OMCOBO_06119	contig_3	1589636	1589902	-	267	374
OMCOBO_06120	contig_3	1590401	1590880	-	480	22
OMCOBO_06121	contig_3	1591232	1591429	-	198	93
OMCOBO_06122	contig_3	1591426	1591686	-	261	189
OMCOBO_06123	contig_3	1591683	1592084	-	402	657
OMCOBO_06124	contig_3	1592180	1593394	-	1215	16254
OMCOBO_06125	contig_3	1593479	1594210	+	732	2564
OMCOBO_06126	contig_3	1594358	1594714	+	357	473
OMCOBO_06127	contig_3	1594960	1595865	+	906	23213
OMCOBO_06128	contig_3	1595840	1597297	+	1458	25743
OMCOBO_06129	contig_3	1597752	1597919	+	168	143
OMCOBO_06130	contig_3	1598232	1599122	-	891	1879
OMCOBO_06131	contig_3	1599324	1600106	-	783	2769
OMCOBO_06132	contig_3	1600691	1601452	+	762	347
OMCOBO_06133	contig_3	1601797	1602135	-	339	266
OMCOBO_06134	contig_3	1602196	1604268	+	2073	1278
OMCOBO_06135	contig_3	1604292	1604921	+	630	860
OMCOBO_06136	contig_3	1605054	1606316	+	1263	2747
OMCOBO_06137	contig_3	1606399	1611333	-	4935	85392
OMCOBO_06138	contig_3	1611471	1615328	-	3858	25015
OMCOBO_06139	contig_3	1615322	1618279	-	2958	21257
OMCOBO_06140	contig_3	1618430	1619611	-	1182	2042
OMCOBO_06141	contig_3	1620156	1621634	-	1479	463
OMCOBO_06142	contig_3	1622140	1624725	-	2586	1756
OMCOBO_06143	contig_3	1624743	1626218	-	1476	683
OMCOBO_06144	contig_3	1626215	1627177	-	963	542
OMCOBO_06145	contig_3	1627174	1628985	-	1812	1590
OMCOBO_06146	contig_3	1628998	1630005	-	1008	748
OMCOBO_06147	contig_3	1630129	1630305	-	177	584
OMCOBO_06148	contig_3	1630363	1630569	-	207	1111
OMCOBO_06149	contig_3	1630636	1631598	-	963	646
OMCOBO_06150	contig_3	1631595	1632758	-	1164	1557
OMCOBO_06151	contig_3	1633014	1633691	-	678	194
OMCOBO_06152	contig_3	1633688	1634419	-	732	880
OMCOBO_06153	contig_3	1634923	1635393	+	471	1439
OMCOBO_06154	contig_3	1635390	1635689	+	300	1428
OMCOBO_06155	contig_3	1636405	1636692	+	288	1247
OMCOBO_06156	contig_3	1636652	1637029	-	378	873
OMCOBO_06157	contig_3	1637133	1637312	-	180	0
OMCOBO_06158	contig_3	1638261	1639460	-	1200	240
OMCOBO_06159	contig_3	1639442	1640209	-	768	151
OMCOBO_06160	contig_3	1640206	1641309	-	1104	236
OMCOBO_06161	contig_3	1641290	1641787	-	498	6
OMCOBO_06162	contig_3	1641813	1642577	+	765	276
OMCOBO_06163	contig_3	1642574	1643836	+	1263	3556
OMCOBO_06164	contig_3	1644251	1644430	+	180	11373
OMCOBO_06165	contig_3	1644716	1645123	-	408	15761
OMCOBO_06166	contig_3	1645563	1646426	+	864	1449
OMCOBO_06167	contig_3	1646654	1648225	+	1572	1715
OMCOBO_06168	contig_3	1648624	1649286	+	663	1847
OMCOBO_06169	contig_3	1650076	1650750	+	675	534
OMCOBO_06170	contig_3	1650807	1651688	-	882	26
OMCOBO_06171	contig_3	1652310	1653788	+	1479	54
OMCOBO_06172	contig_3	1653812	1654141	+	330	47
OMCOBO_06173	contig_3	1654138	1655409	+	1272	293
OMCOBO_06174	contig_3	1655406	1656662	+	1257	113
OMCOBO_06175	contig_3	1656659	1656922	+	264	6
OMCOBO_06176	contig_3	1657002	1657784	+	783	152
OMCOBO_06177	contig_3	1657816	1658763	+	948	152
OMCOBO_06178	contig_3	1658766	1660259	+	1494	58
OMCOBO_06179	contig_3	1660298	1661059	+	762	193
OMCOBO_06180	contig_3	1661157	1662446	+	1290	135
OMCOBO_06181	contig_3	1662586	1663770	+	1185	327
OMCOBO_06182	contig_3	1663804	1664394	+	591	99
OMCOBO_06183	contig_3	1664406	1665458	+	1053	184
OMCOBO_06184	contig_3	1665616	1666593	+	978	419
OMCOBO_06185	contig_3	1666636	1667946	+	1311	269
OMCOBO_06186	contig_3	1668139	1668891	+	753	115
OMCOBO_06187	contig_3	1668952	1670370	+	1419	124
OMCOBO_06188	contig_3	1670367	1671386	+	1020	85
OMCOBO_06189	contig_3	1671431	1672234	+	804	317
OMCOBO_06190	contig_3	1672245	1672826	-	582	930
OMCOBO_06191	contig_3	1672986	1674230	+	1245	172
OMCOBO_06192	contig_3	1674348	1675532	+	1185	121
OMCOBO_06193	contig_3	1675582	1676769	+	1188	167
OMCOBO_06194	contig_3	1676825	1677964	+	1140	145
OMCOBO_06195	contig_3	1678046	1679194	+	1149	173
OMCOBO_06196	contig_3	1679599	1680240	+	642	68
OMCOBO_06197	contig_3	1680237	1681154	+	918	396
OMCOBO_06198	contig_3	1681219	1682214	+	996	75
OMCOBO_06199	contig_3	1682259	1683035	+	777	276
OMCOBO_06200	contig_3	1683132	1684376	+	1245	490
OMCOBO_06201	contig_3	1684624	1686414	+	1791	498
OMCOBO_06202	contig_3	1686825	1688636	+	1812	12499
OMCOBO_06203	contig_3	1688714	1690171	-	1458	54294
OMCOBO_06204	contig_3	1690168	1690791	-	624	41067
OMCOBO_06205	contig_3	1690772	1691143	-	372	18695
OMCOBO_06206	contig_3	1691149	1691526	-	378	13287
OMCOBO_06207	contig_3	1691577	1693166	-	1590	167524
OMCOBO_06208	contig_3	1693877	1694776	-	900	190
OMCOBO_06209	contig_3	1695068	1695625	+	558	3859
OMCOBO_06210	contig_3	1695690	1696700	-	1011	2953
OMCOBO_06211	contig_3	1696966	1697862	+	897	1532
OMCOBO_06212	contig_3	1697877	1698263	-	387	385
OMCOBO_06213	contig_3	1698419	1699306	+	888	184
OMCOBO_06214	contig_3	1699157	1699486	-	330	6
OMCOBO_06215	contig_3	1699479	1700123	-	645	125
OMCOBO_06216	contig_3	1700303	1700749	+	447	190
OMCOBO_06217	contig_3	1700801	1701196	+	396	63
OMCOBO_06218	contig_3	1701226	1701414	+	189	74
OMCOBO_06219	contig_3	1701472	1701993	-	522	382
OMCOBO_06220	contig_3	1702132	1703169	-	1038	1191
OMCOBO_06221	contig_3	1703484	1705016	+	1533	897
OMCOBO_06222	contig_3	1704998	1705696	-	699	218
OMCOBO_06223	contig_3	1705897	1707216	+	1320	944
OMCOBO_06224	contig_3	1707223	1707882	+	660	437
OMCOBO_06225	contig_3	1707973	1708890	-	918	103
OMCOBO_06226	contig_3	1709259	1710830	+	1572	360
OMCOBO_06227	contig_3	1710869	1711948	-	1080	390
OMCOBO_06228	contig_3	1712400	1713842	+	1443	1697
OMCOBO_06229	contig_3	1713839	1716523	+	2685	1740
OMCOBO_06230	contig_3	1716593	1717600	-	1008	2708
OMCOBO_06231	contig_3	1718405	1719700	+	1296	7150
OMCOBO_06232	contig_3	1720001	1720363	+	363	207
OMCOBO_06233	contig_3	1720461	1721132	+	672	346
OMCOBO_06234	contig_3	1721129	1721734	+	606	571
OMCOBO_06235	contig_3	1721770	1722915	+	1146	693
OMCOBO_06236	contig_3	1722912	1724297	+	1386	1318
OMCOBO_06237	contig_3	1724282	1725337	+	1056	476
OMCOBO_06238	contig_3	1725334	1725855	+	522	163
OMCOBO_06239	contig_3	1725861	1726559	+	699	2588
OMCOBO_06240	contig_3	1726663	1727379	-	717	434
OMCOBO_06241	contig_3	1727535	1730378	-	2844	160
OMCOBO_06242	contig_3	1731192	1733684	+	2493	24365
OMCOBO_06243	contig_3	1733686	1734921	+	1236	14428
OMCOBO_06244	contig_3	1734918	1735700	+	783	3693
OMCOBO_06245	contig_3	1735697	1737349	+	1653	5325
OMCOBO_06246	contig_3	1737402	1738511	+	1110	1952
OMCOBO_06247	contig_3	1738508	1739092	+	585	3869
OMCOBO_06248	contig_3	1739112	1739558	+	447	1432
OMCOBO_06249	contig_3	1739566	1740648	+	1083	13317
OMCOBO_06250	contig_3	1740645	1741205	+	561	1111
OMCOBO_06251	contig_3	1741202	1741732	+	531	1992
OMCOBO_06252	contig_3	1741719	1743050	+	1332	7369
OMCOBO_06253	contig_3	1743047	1744306	+	1260	6706
OMCOBO_06254	contig_3	1744296	1745078	+	783	1348
OMCOBO_06255	contig_3	1745149	1746414	+	1266	6554
OMCOBO_06256	contig_3	1746411	1747694	+	1284	2520
OMCOBO_06257	contig_3	1747817	1748671	+	855	4933
OMCOBO_06258	contig_3	1748946	1749932	-	987	3759
OMCOBO_06259	contig_3	1750342	1751022	+	681	34
OMCOBO_06260	contig_3	1751047	1752279	-	1233	529
OMCOBO_06261	contig_3	1752364	1752627	-	264	12
OMCOBO_06262	contig_3	1752635	1752904	+	270	0
OMCOBO_06263	contig_3	1752978	1753907	+	930	205
OMCOBO_06264	contig_3	1754050	1754625	+	576	112
OMCOBO_06265	contig_3	1754659	1756101	-	1443	373
OMCOBO_06266	contig_3	1756529	1757719	+	1191	13461
OMCOBO_06267	contig_3	1757716	1758582	+	867	1077
OMCOBO_06268	contig_3	1758609	1759499	-	891	1569
OMCOBO_06269	contig_3	1759669	1760124	+	456	825
OMCOBO_06270	contig_3	1760176	1760583	-	408	85
OMCOBO_06271	contig_3	1760667	1761305	+	639	189
OMCOBO_06272	contig_3	1761363	1762073	-	711	614
OMCOBO_06273	contig_3	1762163	1762621	-	459	711
OMCOBO_06274	contig_3	1762829	1765114	-	2286	3378
OMCOBO_06275	contig_3	1765373	1765681	+	309	539
OMCOBO_06276	contig_3	1765945	1767021	+	1077	19910
OMCOBO_06277	contig_3	1767084	1768676	-	1593	1208
OMCOBO_06278	contig_3	1768673	1770142	-	1470	835
OMCOBO_06279	contig_3	1770264	1770779	+	516	1023
OMCOBO_06280	contig_3	1770817	1771719	-	903	5022
OMCOBO_06281	contig_3	1771730	1772473	-	744	1205
OMCOBO_06282	contig_3	1772795	1773613	+	819	5840
OMCOBO_06283	contig_3	1773681	1774589	-	909	9439
OMCOBO_06284	contig_3	1774713	1774955	-	243	11999
OMCOBO_06285	contig_3	1775170	1775706	+	537	6032
OMCOBO_06286	contig_3	1775711	1776076	-	366	2588
OMCOBO_06287	contig_3	1776297	1777298	-	1002	4260
OMCOBO_06288	contig_3	1777310	1779583	-	2274	21572
OMCOBO_06289	contig_3	1779580	1781463	-	1884	5100
OMCOBO_06290	contig_3	1781659	1782948	+	1290	351
OMCOBO_06291	contig_3	1782968	1783369	-	402	971
OMCOBO_06292	contig_3	1783465	1784085	-	621	1585
OMCOBO_06293	contig_3	1784082	1785611	-	1530	9661
OMCOBO_06294	contig_3	1785608	1786336	-	729	3561
OMCOBO_06295	contig_3	1786468	1787250	+	783	42253
OMCOBO_06296	contig_3	1787347	1787757	-	411	16800
OMCOBO_06297	contig_3	1787865	1789490	-	1626	178
OMCOBO_06298	contig_3	1789487	1790005	-	519	56
OMCOBO_06299	contig_3	1790211	1790819	+	609	252
OMCOBO_06300	contig_3	1791075	1791401	+	327	666
OMCOBO_06301	contig_3	1791607	1792113	-	507	1156
OMCOBO_06302	contig_3	1792231	1794603	-	2373	31
OMCOBO_06303	contig_3	1794679	1795647	+	969	1800
OMCOBO_06304	contig_3	1796024	1796332	-	309	923
OMCOBO_06305	contig_3	1796499	1797119	-	621	95
OMCOBO_06306	contig_3	1797748	1798527	+	780	321
OMCOBO_06307	contig_3	1798688	1799491	-	804	2861
OMCOBO_06308	contig_3	1799663	1800544	-	882	1864
OMCOBO_06309	contig_3	1800638	1801543	-	906	1663
OMCOBO_06310	contig_3	1801907	1803364	+	1458	3726
OMCOBO_06311	contig_3	1803730	1804047	+	318	526
OMCOBO_06312	contig_3	1804309	1804608	-	300	1863
OMCOBO_06313	contig_3	1804698	1805420	+	723	354
OMCOBO_06314	contig_3	1805434	1806621	-	1188	205
OMCOBO_06315	contig_3	1806860	1808401	+	1542	134
OMCOBO_06316	contig_3	1808452	1809186	-	735	1649
OMCOBO_06317	contig_3	1809622	1810788	+	1167	1416
OMCOBO_06318	contig_3	1810785	1811192	+	408	40
OMCOBO_06319	contig_3	1811286	1812428	+	1143	3631
OMCOBO_06320	contig_3	1812513	1813727	+	1215	4234
OMCOBO_06321	contig_3	1813760	1815964	+	2205	7533
OMCOBO_06322	contig_3	1816004	1816786	-	783	1029
OMCOBO_06323	contig_3	1816919	1818760	+	1842	192
OMCOBO_06324	contig_3	1818872	1820332	+	1461	10829
OMCOBO_06325	contig_3	1820449	1820943	+	495	1867
OMCOBO_06326	contig_3	1821014	1822030	-	1017	2429
OMCOBO_06327	contig_3	1822292	1822960	+	669	580
OMCOBO_06328	contig_3	1823047	1824519	-	1473	79
OMCOBO_06329	contig_3	1824516	1825397	-	882	80
OMCOBO_06330	contig_3	1825497	1826378	-	882	35
OMCOBO_06331	contig_3	1826789	1827409	-	621	401
OMCOBO_06332	contig_3	1827520	1828437	+	918	1631
OMCOBO_06333	contig_3	1828434	1829324	+	891	11523
OMCOBO_06334	contig_3	1829376	1830863	-	1488	23170
OMCOBO_06335	contig_3	1831029	1833002	+	1974	1662
OMCOBO_06336	contig_3	1833073	1834428	+	1356	339
OMCOBO_06337	contig_3	1834395	1835597	-	1203	74
OMCOBO_06338	contig_3	1835828	1837786	+	1959	120
OMCOBO_06339	contig_3	1837808	1839013	-	1206	118
OMCOBO_06340	contig_3	1839479	1841950	-	2472	8520
OMCOBO_06341	contig_3	1842050	1842916	-	867	1525
OMCOBO_06342	contig_3	1843050	1844009	+	960	325
OMCOBO_06343	contig_3	1844089	1844760	+	672	549
OMCOBO_06344	contig_3	1844795	1845565	-	771	341
OMCOBO_06345	contig_3	1845620	1847272	+	1653	564
OMCOBO_06347	contig_3	1847564	1848151	+	588	869
OMCOBO_06348	contig_3	1848353	1848844	+	492	9565
OMCOBO_06349	contig_3	1848819	1849430	-	612	5636
OMCOBO_06350	contig_3	1849955	1851625	+	1671	3212
OMCOBO_06351	contig_3	1851622	1852380	+	759	4892
OMCOBO_06352	contig_3	1852368	1853429	+	1062	9507
OMCOBO_06353	contig_3	1853407	1854186	+	780	4668
OMCOBO_06354	contig_3	1854183	1855091	+	909	4794
OMCOBO_06355	contig_3	1855162	1856100	+	939	15758
OMCOBO_06356	contig_3	1856093	1856896	+	804	6071
OMCOBO_06357	contig_3	1857316	1858212	+	897	9423
OMCOBO_06358	contig_3	1858239	1859165	+	927	4804
OMCOBO_06359	contig_3	1859266	1860735	+	1470	2532
OMCOBO_06360	contig_3	1860732	1861847	+	1116	9456
OMCOBO_06361	contig_3	1861954	1863993	+	2040	31635
OMCOBO_06362	contig_3	1863993	1864649	+	657	3408
OMCOBO_06363	contig_3	1864655	1865680	+	1026	22349
OMCOBO_06364	contig_3	1865775	1867154	+	1380	7924
OMCOBO_06365	contig_3	1867211	1868020	-	810	5068
OMCOBO_06366	contig_3	1868295	1869095	+	801	6558
OMCOBO_06367	contig_3	1869144	1869632	-	489	682
OMCOBO_06368	contig_3	1869742	1870608	+	867	8570
OMCOBO_06369	contig_3	1870616	1870879	+	264	1651
OMCOBO_06370	contig_3	1870890	1871792	+	903	4889
OMCOBO_06371	contig_3	1871765	1872706	-	942	2331
OMCOBO_06372	contig_3	1872718	1874118	-	1401	897
OMCOBO_06373	contig_3	1874115	1874996	-	882	1383
OMCOBO_06374	contig_3	1874983	1876140	-	1158	1573
OMCOBO_06375	contig_3	1876251	1877210	-	960	9067
OMCOBO_06376	contig_3	1877404	1877730	+	327	298
OMCOBO_06377	contig_3	1877751	1878914	+	1164	1495
OMCOBO_06378	contig_3	1878890	1879864	-	975	3423
OMCOBO_06379	contig_3	1880351	1881760	+	1410	1670
OMCOBO_06380	contig_3	1882356	1883567	+	1212	8052
OMCOBO_06381	contig_3	1883781	1885739	+	1959	17706
OMCOBO_06382	contig_3	1885729	1886178	+	450	3776
OMCOBO_06383	contig_3	1886181	1886585	+	405	572
OMCOBO_06384	contig_3	1886563	1887183	+	621	3325
OMCOBO_06385	contig_3	1887180	1887839	+	660	10778
OMCOBO_06386	contig_3	1887940	1889193	-	1254	821
OMCOBO_06387	contig_3	1889468	1892680	-	3213	2217
OMCOBO_06388	contig_3	1892850	1893764	+	915	3505
OMCOBO_06389	contig_3	1893862	1894155	-	294	29693
OMCOBO_06391	contig_3	1894780	1895286	+	507	16407
OMCOBO_06392	contig_3	1895342	1895920	+	579	7035
OMCOBO_06393	contig_3	1895913	1897133	+	1221	4137
OMCOBO_06394	contig_3	1897260	1898483	+	1224	1941
OMCOBO_06395	contig_3	1898692	1899645	+	954	1914
OMCOBO_06396	contig_3	1899698	1900252	-	555	366
OMCOBO_06397	contig_3	1900307	1901347	-	1041	48
OMCOBO_06398	contig_3	1901344	1902654	-	1311	40
OMCOBO_06399	contig_3	1902762	1903784	-	1023	1153
OMCOBO_06400	contig_3	1903921	1904253	-	333	3390
OMCOBO_06401	contig_3	1904366	1905625	+	1260	798
OMCOBO_06402	contig_3	1905648	1906463	-	816	61
OMCOBO_06403	contig_3	1906560	1907072	-	513	159
OMCOBO_06404	contig_3	1907072	1908097	-	1026	286
OMCOBO_06405	contig_3	1908181	1909077	-	897	360
OMCOBO_06406	contig_3	1909196	1910062	-	867	39
OMCOBO_06407	contig_3	1910305	1912386	+	2082	552
OMCOBO_06408	contig_3	1912466	1913848	+	1383	2092
OMCOBO_06409	contig_3	1913845	1915062	+	1218	388
OMCOBO_06410	contig_3	1915106	1916428	+	1323	1670
OMCOBO_06411	contig_3	1916562	1916846	+	285	114
OMCOBO_06412	contig_3	1916905	1918302	+	1398	1342
OMCOBO_06413	contig_3	1918340	1919908	-	1569	2338
OMCOBO_06414	contig_3	1920040	1922187	-	2148	199
OMCOBO_06415	contig_3	1922331	1923560	-	1230	105
OMCOBO_06416	contig_3	1923632	1924417	-	786	51
OMCOBO_06417	contig_3	1924417	1926066	-	1650	905
OMCOBO_06418	contig_3	1926195	1926944	+	750	172
OMCOBO_06419	contig_3	1927636	1928376	+	741	18
OMCOBO_06420	contig_3	1928596	1930032	-	1437	83
OMCOBO_06421	contig_3	1930123	1931313	-	1191	306
OMCOBO_06422	contig_3	1931568	1932656	+	1089	24
OMCOBO_06423	contig_3	1932550	1933974	-	1425	319
OMCOBO_06424	contig_3	1934400	1934570	+	171	564
